genetic,length,mass,exercise,smoking,alcohol,sugar,bmi,lifespan
80.0,184.0,85.0,2.0,14.0,5.0,3,25.11,73
80.0,168.0,102.0,2.0,16.0,2.0,3,36.14,68
80.0,170.0,93.0,1.0,0.0,9.0,2,32.18,75
80.0,167.0,93.0,2.0,7.0,4.0,1,33.35,79
80.0,179.0,79.0,1.0,16.0,6.0,1,24.66,67
80.0,182.0,84.0,2.0,15.0,8.0,2,25.36,72
80.0,181.0,75.0,1.0,9.0,9.0,2,22.89,71
80.0,172.0,61.0,2.0,16.0,8.0,2,20.62,78
80.0,179.0,67.0,1.0,0.0,6.0,2,20.91,82
80.0,180.0,86.0,2.0,0.0,9.0,1,26.54,87
80.0,206.0,87.0,0.0,18.0,7.0,3,20.5,56
80.0,159.0,103.0,1.0,1.0,5.0,1,40.74,76
80.0,186.0,65.0,0.0,13.0,5.0,3,18.79,64
80.0,181.0,86.0,3.0,10.0,1.0,3,26.25,89
80.0,182.0,78.0,2.0,4.0,9.0,2,23.55,83
80.0,193.0,80.0,1.0,20.0,8.0,3,21.48,62
80.0,188.0,82.0,1.0,18.0,3.0,3,23.2,65
80.0,187.0,85.0,1.0,9.0,4.0,4,24.31,73
80.0,173.0,74.0,1.0,17.0,9.0,2,24.73,60
80.0,187.0,84.0,2.0,0.0,6.0,3,24.02,87
80.0,204.0,74.0,1.0,11.0,4.0,2,17.78,74
80.0,170.0,61.0,2.0,17.0,8.0,3,21.11,74
80.0,197.0,76.0,3.0,11.0,9.0,2,19.58,90
80.0,160.0,62.0,2.0,9.0,8.0,2,24.22,76
80.0,182.0,61.0,3.0,11.0,3.0,4,18.42,91
80.0,176.0,70.0,2.0,17.0,9.0,2,22.6,72
80.0,191.0,90.0,1.0,2.0,0.0,2,24.67,82
80.0,173.0,84.0,2.0,1.0,8.0,3,28.07,80
80.0,184.0,76.0,1.0,1.0,6.0,2,22.45,78
80.0,183.0,100.0,0.0,15.0,8.0,2,29.86,56
80.0,169.0,76.0,1.0,21.0,6.0,3,26.61,59
80.0,176.0,62.0,1.0,16.0,4.0,3,20.02,68
80.0,163.0,78.0,2.0,20.0,2.0,3,29.36,68
80.0,171.0,72.0,2.0,0.0,6.0,1,24.62,86
80.0,173.0,109.0,1.0,0.0,6.0,3,36.42,69
80.0,191.0,76.0,2.0,16.0,8.0,2,20.83,71
80.0,180.0,75.0,0.0,6.0,9.0,3,23.15,59
80.0,160.0,100.0,3.0,1.0,4.0,3,39.06,89
80.0,176.0,84.0,2.0,4.0,10.0,4,27.12,69
80.0,176.0,74.0,0.0,14.0,1.0,1,23.89,70
80.0,183.0,73.0,1.0,2.0,2.0,3,21.8,84
80.0,170.0,71.0,1.0,20.0,5.0,3,24.57,58
80.0,200.0,67.0,1.0,10.0,10.0,2,16.75,71
80.0,198.0,84.0,2.0,10.0,5.0,1,21.43,85
80.0,171.0,82.0,1.0,21.0,5.0,1,28.04,69
80.0,191.0,74.0,2.0,8.0,7.0,2,20.28,87
80.0,184.0,98.0,1.0,15.0,3.0,2,28.95,66
80.0,214.0,93.0,0.0,0.0,6.0,3,20.31,67
80.0,193.0,96.0,1.0,8.0,6.0,3,25.77,72
80.0,203.0,92.0,1.0,19.0,8.0,4,22.33,58
80.0,179.0,86.0,2.0,13.0,4.0,1,26.84,79
80.0,184.0,87.0,2.0,10.0,9.0,3,25.7,73
80.0,178.0,66.0,4.0,19.0,6.0,2,20.83,90
80.0,185.0,83.0,1.0,18.0,3.0,2,24.25,69
80.0,177.0,71.0,2.0,7.0,8.0,4,22.66,73
80.0,192.0,67.0,2.0,10.0,7.0,4,18.17,73
80.0,169.0,96.0,1.0,20.0,3.0,2,33.61,64
80.0,181.0,86.0,1.0,11.0,6.0,2,26.25,72
80.0,205.0,68.0,2.0,0.0,2.0,1,16.18,105
80.0,185.0,69.0,1.0,11.0,9.0,2,20.16,68
80.0,175.0,60.0,0.0,11.0,0.0,3,19.59,68
80.0,185.0,90.0,3.0,16.0,2.0,3,26.3,81
80.0,171.0,110.0,1.0,0.0,5.0,2,37.62,71
80.0,188.0,89.0,3.0,19.0,4.0,2,25.18,82
80.0,185.0,80.0,3.0,2.0,7.0,2,23.37,95
80.0,178.0,71.0,1.0,8.0,7.0,4,22.41,70
80.0,178.0,64.0,1.0,16.0,9.0,3,20.2,56
80.0,165.0,92.0,1.0,7.0,9.0,2,33.79,66
80.0,195.0,65.0,3.0,13.0,9.0,2,17.09,89
80.0,187.0,71.0,1.0,18.0,9.0,3,20.3,62
80.0,163.0,94.0,2.0,6.0,3.0,4,35.38,72
80.0,176.0,88.0,3.0,20.0,9.0,2,28.41,75
80.0,183.0,82.0,1.0,12.0,8.0,3,24.49,67
80.0,192.0,75.0,2.0,6.0,5.0,4,20.35,80
80.0,184.0,64.0,1.0,12.0,6.0,2,18.9,73
80.0,181.0,87.0,3.0,18.0,7.0,2,26.56,77
80.0,178.0,104.0,2.0,6.0,9.0,1,32.82,81
80.0,195.0,97.0,1.0,10.0,1.0,2,25.51,78
80.0,189.0,95.0,2.0,16.0,7.0,2,26.6,79
80.0,173.0,65.0,1.0,15.0,7.0,3,21.72,64
80.0,183.0,86.0,3.0,15.0,5.0,3,25.68,85
80.0,182.0,65.0,0.0,6.0,1.0,2,19.62,73
80.0,180.0,65.0,2.0,0.0,7.0,3,20.06,87
80.0,188.0,88.0,1.0,1.0,9.0,3,24.9,71
80.0,192.0,76.0,2.0,1.0,5.0,1,20.62,92
80.0,188.0,64.0,1.0,18.0,1.0,1,18.11,81
80.0,171.0,98.0,2.0,17.0,9.0,1,33.51,67
80.0,209.0,90.0,2.0,15.0,2.0,3,20.6,76
80.0,184.0,87.0,1.0,16.0,2.0,2,25.7,72
80.0,198.0,88.0,1.0,12.0,7.0,3,22.45,67
80.0,196.0,70.0,1.0,0.0,8.0,2,18.22,84
80.0,184.0,99.0,1.0,20.0,2.0,3,29.24,66
80.0,197.0,96.0,2.0,21.0,1.0,3,24.74,78
80.0,173.0,82.0,2.0,5.0,8.0,1,27.4,81
80.0,170.0,62.0,1.0,1.0,5.0,2,21.45,86
80.0,174.0,92.0,2.0,15.0,9.0,4,30.39,63
80.0,161.0,92.0,1.0,9.0,8.0,3,35.49,65
80.0,180.0,94.0,1.0,3.0,5.0,3,29.01,73
80.0,168.0,77.0,2.0,20.0,9.0,2,27.28,72
80.0,189.0,73.0,2.0,12.0,5.0,2,20.44,81
80.0,192.0,62.0,1.0,3.0,8.0,2,16.82,82
80.0,191.0,96.0,3.0,18.0,7.0,3,26.32,74
80.0,170.0,72.0,3.0,9.0,5.0,2,24.91,88
80.0,174.0,97.0,1.0,20.0,5.0,2,32.04,62
80.0,187.0,77.0,1.0,15.0,9.0,3,22.02,64
80.0,191.0,71.0,1.0,9.0,5.0,2,19.46,79
80.0,176.0,64.0,2.0,22.0,6.0,1,20.66,73
80.0,176.0,92.0,2.0,10.0,7.0,4,29.7,70
80.0,185.0,89.0,1.0,11.0,8.0,2,26.0,68
80.0,194.0,85.0,2.0,16.0,6.0,4,22.58,73
80.0,189.0,76.0,1.0,1.0,4.0,3,21.28,80
80.0,176.0,90.0,2.0,4.0,10.0,3,29.05,78
80.0,184.0,75.0,2.0,10.0,10.0,1,22.15,79
80.0,178.0,89.0,2.0,17.0,5.0,3,28.09,68
80.0,184.0,66.0,1.0,5.0,3.0,3,19.49,80
80.0,184.0,87.0,2.0,13.0,8.0,4,25.7,69
80.0,190.0,67.0,1.0,11.0,6.0,1,18.56,71
80.0,185.0,65.0,1.0,19.0,2.0,2,18.99,74
80.0,182.0,86.0,2.0,14.0,7.0,3,25.96,73
80.0,195.0,88.0,1.0,15.0,9.0,3,23.14,66
80.0,184.0,68.0,1.0,19.0,6.0,4,20.09,62
80.0,195.0,73.0,1.0,0.0,0.0,3,19.2,82
80.0,207.0,97.0,2.0,2.0,9.0,2,22.64,87
80.0,197.0,74.0,1.0,5.0,7.0,4,19.07,76
80.0,185.0,86.0,3.0,14.0,5.0,2,25.13,87
80.0,200.0,71.0,4.0,3.0,8.0,4,17.75,97
80.0,173.0,86.0,3.0,18.0,8.0,1,28.73,80
80.0,171.0,81.0,0.0,5.0,10.0,2,27.7,60
80.0,187.0,75.0,3.0,6.0,1.0,4,21.45,93
80.0,204.0,99.0,2.0,6.0,6.0,2,23.79,87
80.0,190.0,75.0,1.0,16.0,0.0,1,20.78,71
80.0,186.0,66.0,2.0,15.0,5.0,3,19.08,79
80.0,187.0,107.0,2.0,4.0,10.0,5,30.6,70
80.0,181.0,87.0,2.0,13.0,9.0,3,26.56,75
80.0,186.0,62.0,2.0,0.0,4.0,2,17.92,96
80.0,200.0,83.0,2.0,1.0,8.0,1,20.75,92
80.0,194.0,82.0,2.0,13.0,7.0,4,21.79,74
80.0,188.0,81.0,1.0,9.0,8.0,2,22.92,71
80.0,173.0,76.0,2.0,8.0,3.0,4,25.39,77
80.0,175.0,88.0,2.0,11.0,5.0,3,28.73,76
80.0,166.0,70.0,3.0,5.0,0.0,3,25.4,95
80.0,179.0,99.0,1.0,17.0,6.0,1,30.9,69
80.0,178.0,86.0,3.0,11.0,3.0,3,27.14,91
80.0,203.0,64.0,2.0,1.0,3.0,1,15.53,100
80.0,176.0,81.0,1.0,12.0,6.0,2,26.15,67
80.0,196.0,91.0,1.0,2.0,3.0,2,23.69,85
80.0,174.0,63.0,2.0,6.0,7.0,2,20.81,88
80.0,208.0,77.0,3.0,21.0,6.0,2,17.8,82
80.0,168.0,102.0,1.0,4.0,9.0,2,36.14,69
80.0,182.0,66.0,2.0,0.0,1.0,2,19.93,95
80.0,179.0,82.0,1.0,12.0,5.0,3,25.59,63
80.0,171.0,69.0,3.0,3.0,2.0,3,23.6,96
80.0,181.0,86.0,2.0,9.0,9.0,1,26.25,76
80.0,196.0,73.0,1.0,0.0,9.0,1,19.0,81
80.0,198.0,65.0,3.0,8.0,6.0,2,16.58,91
80.0,184.0,87.0,2.0,20.0,9.0,2,25.7,72
80.0,172.0,76.0,1.0,0.0,5.0,2,25.69,77
80.0,178.0,71.0,2.0,11.0,6.0,1,22.41,83
80.0,171.0,80.0,2.0,13.0,7.0,4,27.36,65
80.0,199.0,62.0,2.0,1.0,1.0,3,15.66,93
80.0,194.0,97.0,1.0,0.0,6.0,3,25.77,73
80.0,193.0,80.0,1.0,15.0,2.0,1,21.48,78
80.0,179.0,82.0,1.0,5.0,6.0,3,25.59,75
80.0,170.0,68.0,1.0,3.0,6.0,3,23.53,77
80.0,161.0,101.0,2.0,3.0,3.0,3,38.96,75
80.0,179.0,66.0,2.0,5.0,4.0,2,20.6,86
80.0,181.0,71.0,1.0,8.0,0.0,3,21.67,77
80.0,168.0,107.0,3.0,17.0,10.0,4,37.91,69
80.0,184.0,87.0,3.0,0.0,2.0,2,25.7,99
80.0,191.0,81.0,1.0,0.0,1.0,2,22.2,85
80.0,189.0,70.0,1.0,20.0,7.0,1,19.6,65
80.0,191.0,95.0,3.0,10.0,8.0,1,26.04,91
80.0,177.0,77.0,3.0,9.0,1.0,2,24.58,91
80.0,189.0,95.0,1.0,17.0,7.0,1,26.6,63
80.0,184.0,70.0,2.0,13.0,8.0,3,20.68,71
80.0,192.0,88.0,1.0,8.0,1.0,3,23.87,79
80.0,185.0,83.0,2.0,10.0,6.0,1,24.25,82
80.0,182.0,82.0,3.0,1.0,8.0,1,24.76,94
80.0,174.0,68.0,1.0,9.0,8.0,1,22.46,73
80.0,189.0,60.0,2.0,2.0,8.0,2,16.8,92
80.0,179.0,92.0,2.0,12.0,9.0,1,28.71,81
80.0,172.0,88.0,1.0,20.0,6.0,3,29.75,57
80.0,195.0,88.0,2.0,17.0,3.0,2,23.14,75
80.0,198.0,80.0,1.0,1.0,8.0,3,20.41,74
80.0,187.0,71.0,1.0,7.0,4.0,2,20.3,81
80.0,175.0,81.0,1.0,4.0,8.0,3,26.45,70
80.0,196.0,97.0,2.0,11.0,9.0,2,25.25,74
80.0,155.0,80.0,1.0,20.0,7.0,1,33.3,60
80.0,171.0,93.0,2.0,0.0,8.0,2,31.8,81
80.0,184.0,90.0,2.0,13.0,8.0,2,26.58,74
80.0,177.0,95.0,2.0,11.0,6.0,3,30.32,73
80.0,165.0,63.0,0.0,13.0,6.0,2,23.14,63
80.0,189.0,71.0,2.0,17.0,8.0,2,19.88,76
80.0,182.0,88.0,1.0,1.0,9.0,2,26.57,71
80.0,174.0,80.0,2.0,17.0,1.0,3,26.42,76
80.0,169.0,81.0,0.0,20.0,5.0,2,28.36,53
80.0,164.0,89.0,2.0,0.0,8.0,3,33.09,79
80.0,179.0,89.0,2.0,2.0,3.0,3,27.78,81
80.0,180.0,80.0,1.0,0.0,4.0,3,24.69,75
80.0,169.0,90.0,2.0,11.0,6.0,4,31.51,66
80.0,178.0,74.0,2.0,9.0,6.0,3,23.36,75
80.0,178.0,84.0,1.0,19.0,2.0,3,26.51,64
80.0,166.0,68.0,1.0,20.0,9.0,4,24.68,58
80.0,189.0,64.0,1.0,22.0,6.0,4,17.92,59
80.0,193.0,79.0,3.0,19.0,3.0,1,21.21,92
80.0,169.0,86.0,2.0,11.0,9.0,4,30.11,70
80.0,184.0,110.0,2.0,4.0,5.0,1,32.49,84
80.0,183.0,84.0,1.0,0.0,2.0,3,25.08,78
80.0,173.0,73.0,1.0,0.0,7.0,2,24.39,74
80.0,187.0,95.0,1.0,12.0,9.0,3,27.17,65
80.0,181.0,68.0,2.0,13.0,0.0,3,20.76,83
80.0,173.0,108.0,2.0,2.0,4.0,3,36.09,75
80.0,169.0,78.0,2.0,15.0,4.0,3,27.31,77
80.0,172.0,93.0,3.0,3.0,2.0,2,31.44,100
80.0,175.0,68.0,3.0,4.0,9.0,3,22.2,90
80.0,183.0,69.0,1.0,0.0,5.0,3,20.6,75
80.0,164.0,75.0,3.0,0.0,8.0,2,27.89,92
80.0,204.0,81.0,2.0,12.0,5.0,4,19.46,78
80.0,193.0,65.0,1.0,21.0,0.0,2,17.45,67
80.0,177.0,80.0,1.0,2.0,5.0,1,25.54,82
80.0,190.0,70.0,3.0,3.0,6.0,2,19.39,96
80.0,165.0,83.0,1.0,2.0,9.0,2,30.49,75
80.0,193.0,97.0,1.0,2.0,9.0,2,26.04,71
80.0,180.0,87.0,1.0,6.0,1.0,3,26.85,75
80.0,183.0,106.0,1.0,6.0,6.0,3,31.65,67
80.0,187.0,86.0,2.0,0.0,6.0,3,24.59,80
80.0,184.0,102.0,2.0,19.0,10.0,2,30.13,72
80.0,172.0,78.0,3.0,8.0,7.0,3,26.37,85
80.0,195.0,87.0,2.0,20.0,7.0,4,22.88,70
80.0,178.0,87.0,1.0,4.0,4.0,2,27.46,81
80.0,160.0,74.0,1.0,0.0,6.0,1,28.91,79
80.0,199.0,79.0,2.0,22.0,7.0,2,19.95,79
80.0,165.0,63.0,1.0,21.0,6.0,1,23.14,68
80.0,173.0,67.0,2.0,14.0,6.0,4,22.39,69
80.0,169.0,111.0,1.0,19.0,9.0,3,38.86,48
80.0,209.0,107.0,2.0,11.0,8.0,3,24.5,71
80.0,194.0,103.0,2.0,2.0,7.0,3,27.37,76
80.0,174.0,82.0,0.0,8.0,6.0,1,27.08,67
80.0,184.0,76.0,3.0,11.0,7.0,2,22.45,87
80.0,191.0,70.0,1.0,16.0,7.0,1,19.19,72
80.0,179.0,72.0,1.0,12.0,9.0,3,22.47,67
80.0,174.0,64.0,2.0,0.0,7.0,2,21.14,89
80.0,173.0,71.0,1.0,17.0,1.0,3,23.72,70
80.0,179.0,85.0,3.0,14.0,6.0,1,26.53,87
80.0,179.0,66.0,2.0,21.0,5.0,2,20.6,73
80.0,201.0,93.0,2.0,0.0,5.0,2,23.02,93
80.0,189.0,91.0,1.0,10.0,9.0,2,25.48,65
80.0,186.0,62.0,1.0,20.0,7.0,3,17.92,64
80.0,186.0,93.0,2.0,18.0,8.0,2,26.88,74
80.0,203.0,80.0,3.0,19.0,5.0,3,19.41,84
80.0,174.0,79.0,3.0,7.0,7.0,3,26.09,85
80.0,179.0,71.0,1.0,18.0,9.0,4,22.16,54
80.0,192.0,78.0,1.0,12.0,7.0,3,21.16,71
80.0,175.0,74.0,3.0,15.0,0.0,3,24.16,84
80.0,177.0,91.0,2.0,8.0,1.0,2,29.05,89
80.0,204.0,73.0,1.0,13.0,8.0,2,17.54,73
80.0,187.0,62.0,2.0,13.0,8.0,2,17.73,79
80.0,200.0,62.0,2.0,10.0,9.0,2,15.5,76
80.0,164.0,72.0,2.0,16.0,4.0,3,26.77,71
80.0,208.0,101.0,2.0,5.0,9.0,4,23.35,76
80.0,195.0,85.0,3.0,8.0,8.0,4,22.35,80
80.0,187.0,92.0,1.0,19.0,5.0,2,26.31,68
80.0,177.0,72.0,4.0,7.0,1.0,4,22.98,98
80.0,162.0,90.0,2.0,11.0,9.0,2,34.29,74
80.0,173.0,63.0,2.0,21.0,3.0,3,21.05,77
80.0,199.0,62.0,0.0,18.0,4.0,4,15.66,59
80.0,194.0,96.0,1.0,4.0,1.0,2,25.51,79
80.0,171.0,102.0,1.0,11.0,10.0,1,34.88,66
80.0,170.0,63.0,2.0,5.0,4.0,3,21.8,83
80.0,175.0,63.0,2.0,0.0,8.0,2,20.57,87
80.0,204.0,86.0,3.0,9.0,7.0,1,20.67,92
80.0,202.0,80.0,1.0,20.0,7.0,2,19.61,67
80.0,205.0,82.0,1.0,4.0,7.0,3,19.51,74
80.0,181.0,87.0,2.0,9.0,4.0,2,26.56,83
80.0,172.0,71.0,1.0,16.0,1.0,3,24.0,69
80.0,176.0,63.0,2.0,0.0,3.0,1,20.34,91
80.0,197.0,63.0,0.0,21.0,6.0,2,16.23,60
80.0,166.0,74.0,0.0,6.0,8.0,2,26.85,63
80.0,191.0,86.0,3.0,4.0,9.0,5,23.57,83
80.0,169.0,78.0,2.0,2.0,6.0,4,27.31,77
80.0,189.0,103.0,1.0,12.0,5.0,2,28.83,70
80.0,174.0,65.0,1.0,21.0,4.0,2,21.47,65
80.0,198.0,64.0,2.0,19.0,8.0,3,16.32,78
80.0,195.0,65.0,2.0,16.0,8.0,2,17.09,84
79.0,198.0,65.0,1.0,15.0,9.0,2,16.58,67
79.0,197.0,98.0,3.0,9.0,1.0,2,25.25,93
79.0,181.0,92.0,0.0,14.0,8.0,2,28.08,57
79.0,182.0,84.0,1.0,8.0,3.0,2,25.36,70
79.0,187.0,83.0,1.0,10.0,8.0,3,23.74,68
79.0,176.0,72.0,2.0,15.0,5.0,3,23.24,68
79.0,207.0,77.0,3.0,9.0,7.0,3,17.97,87
79.0,175.0,80.0,2.0,0.0,9.0,3,26.12,77
79.0,203.0,65.0,2.0,3.0,8.0,2,15.77,85
79.0,191.0,82.0,2.0,1.0,7.0,3,22.48,82
79.0,198.0,73.0,0.0,3.0,0.0,4,18.62,70
79.0,186.0,87.0,1.0,5.0,6.0,4,25.15,68
79.0,192.0,86.0,1.0,21.0,3.0,2,23.33,65
79.0,176.0,63.0,2.0,4.0,8.0,5,20.34,81
79.0,163.0,72.0,1.0,8.0,7.0,1,27.1,65
79.0,182.0,72.0,2.0,11.0,1.0,2,21.74,87
79.0,209.0,77.0,2.0,4.0,8.0,3,17.63,81
79.0,199.0,76.0,1.0,9.0,2.0,3,19.19,74
79.0,191.0,85.0,2.0,5.0,5.0,2,23.3,83
79.0,179.0,94.0,2.0,21.0,6.0,3,29.34,70
79.0,173.0,64.0,0.0,16.0,8.0,3,21.38,53
79.0,189.0,108.0,1.0,11.0,6.0,2,30.23,67
79.0,165.0,102.0,1.0,6.0,8.0,2,37.47,66
79.0,177.0,97.0,3.0,17.0,4.0,3,30.96,75
79.0,185.0,95.0,2.0,5.0,9.0,1,27.76,84
79.0,169.0,78.0,2.0,8.0,8.0,1,27.31,85
79.0,179.0,90.0,2.0,3.0,2.0,3,28.09,84
79.0,166.0,77.0,3.0,4.0,8.0,3,27.94,87
79.0,191.0,73.0,3.0,4.0,2.0,4,20.01,93
79.0,192.0,88.0,2.0,18.0,5.0,1,23.87,75
79.0,191.0,62.0,0.0,19.0,7.0,3,17.0,54
79.0,196.0,96.0,3.0,15.0,5.0,1,24.99,88
79.0,181.0,94.0,2.0,21.0,8.0,4,28.69,62
79.0,184.0,67.0,3.0,21.0,7.0,1,19.79,84
79.0,192.0,85.0,2.0,4.0,8.0,3,23.06,81
79.0,192.0,71.0,1.0,4.0,6.0,3,19.26,76
79.0,169.0,68.0,1.0,10.0,7.0,3,23.81,65
79.0,207.0,80.0,2.0,9.0,4.0,1,18.67,87
79.0,204.0,61.0,1.0,13.0,6.0,4,14.66,65
79.0,193.0,105.0,2.0,5.0,2.0,2,28.19,84
79.0,174.0,65.0,1.0,2.0,9.0,1,21.47,82
79.0,170.0,87.0,1.0,14.0,9.0,4,30.1,58
79.0,166.0,75.0,1.0,21.0,9.0,3,27.22,54
79.0,177.0,63.0,2.0,11.0,7.0,2,20.11,80
79.0,182.0,67.0,3.0,13.0,8.0,2,20.23,84
79.0,159.0,77.0,2.0,18.0,8.0,1,30.46,71
79.0,193.0,82.0,0.0,6.0,4.0,2,22.01,69
79.0,186.0,73.0,2.0,4.0,9.0,4,21.1,79
79.0,199.0,78.0,1.0,3.0,5.0,3,19.7,78
79.0,170.0,76.0,3.0,1.0,6.0,3,26.3,95
79.0,165.0,71.0,1.0,13.0,4.0,2,26.08,68
79.0,177.0,82.0,1.0,1.0,3.0,3,26.17,78
79.0,191.0,67.0,0.0,17.0,8.0,2,18.37,58
79.0,176.0,84.0,1.0,10.0,4.0,1,27.12,74
79.0,195.0,71.0,2.0,1.0,7.0,4,18.67,82
79.0,198.0,72.0,1.0,16.0,8.0,3,18.37,69
79.0,205.0,77.0,1.0,11.0,10.0,5,18.32,56
79.0,186.0,75.0,1.0,13.0,1.0,2,21.68,73
79.0,199.0,75.0,3.0,8.0,1.0,3,18.94,96
79.0,169.0,90.0,3.0,1.0,7.0,2,31.51,95
79.0,181.0,69.0,2.0,20.0,4.0,2,21.06,75
79.0,198.0,62.0,1.0,20.0,5.0,3,15.81,67
79.0,165.0,86.0,1.0,14.0,7.0,1,31.59,67
79.0,179.0,93.0,3.0,0.0,4.0,3,29.03,91
79.0,162.0,112.0,1.0,20.0,7.0,2,42.68,51
79.0,197.0,89.0,1.0,13.0,9.0,2,22.93,64
79.0,180.0,82.0,2.0,21.0,8.0,2,25.31,67
79.0,210.0,62.0,3.0,0.0,7.0,1,14.06,103
79.0,181.0,81.0,1.0,0.0,5.0,1,24.72,82
79.0,171.0,71.0,1.0,18.0,9.0,1,24.28,65
79.0,189.0,78.0,0.0,4.0,10.0,3,21.84,64
79.0,168.0,85.0,2.0,0.0,3.0,1,30.12,86
79.0,186.0,67.0,1.0,9.0,6.0,2,19.37,76
79.0,196.0,96.0,1.0,16.0,3.0,2,24.99,71
79.0,194.0,109.0,2.0,16.0,9.0,4,28.96,60
79.0,185.0,85.0,1.0,3.0,8.0,4,24.84,65
79.0,172.0,73.0,1.0,1.0,6.0,3,24.68,76
79.0,200.0,89.0,1.0,9.0,9.0,4,22.25,67
79.0,202.0,78.0,2.0,9.0,4.0,1,19.12,85
79.0,182.0,79.0,0.0,7.0,3.0,3,23.85,68
79.0,208.0,67.0,2.0,21.0,8.0,4,15.49,65
79.0,185.0,74.0,1.0,16.0,7.0,3,21.62,67
79.0,199.0,71.0,1.0,16.0,8.0,3,17.93,65
79.0,172.0,68.0,2.0,19.0,5.0,1,22.99,75
79.0,172.0,80.0,2.0,3.0,1.0,3,27.04,85
79.0,199.0,65.0,1.0,3.0,5.0,3,16.41,77
79.0,183.0,99.0,1.0,22.0,9.0,2,29.56,52
79.0,207.0,83.0,2.0,13.0,5.0,2,19.37,79
79.0,163.0,77.0,2.0,0.0,7.0,2,28.98,86
79.0,190.0,63.0,1.0,3.0,9.0,4,17.45,74
79.0,184.0,90.0,3.0,11.0,9.0,2,26.58,80
79.0,173.0,66.0,1.0,0.0,2.0,2,22.05,81
79.0,201.0,88.0,1.0,14.0,5.0,5,21.78,62
79.0,165.0,74.0,1.0,4.0,7.0,1,27.18,77
79.0,163.0,87.0,2.0,16.0,3.0,2,32.74,75
79.0,201.0,76.0,2.0,3.0,2.0,4,18.81,88
79.0,197.0,65.0,1.0,19.0,8.0,2,16.75,69
79.0,176.0,70.0,2.0,1.0,2.0,2,22.6,89
79.0,204.0,73.0,2.0,21.0,9.0,3,17.54,70
79.0,154.0,61.0,3.0,14.0,5.0,2,25.72,90
79.0,184.0,92.0,2.0,11.0,9.0,2,27.17,71
79.0,174.0,83.0,1.0,14.0,10.0,3,27.41,55
79.0,158.0,78.0,2.0,15.0,8.0,4,31.24,58
79.0,169.0,83.0,1.0,1.0,7.0,3,29.06,69
79.0,186.0,75.0,2.0,22.0,1.0,1,21.68,77
79.0,179.0,81.0,2.0,18.0,3.0,4,25.28,69
79.0,206.0,85.0,2.0,3.0,8.0,1,20.03,88
79.0,174.0,75.0,3.0,14.0,9.0,4,24.77,76
79.0,184.0,74.0,2.0,6.0,7.0,3,21.86,81
79.0,194.0,86.0,1.0,19.0,7.0,1,22.85,67
79.0,172.0,67.0,0.0,7.0,2.0,1,22.65,73
79.0,174.0,88.0,3.0,2.0,8.0,2,29.07,92
79.0,177.0,109.0,2.0,4.0,1.0,3,34.79,85
79.0,201.0,76.0,1.0,1.0,8.0,3,18.81,76
79.0,205.0,70.0,1.0,10.0,3.0,3,16.66,77
79.0,183.0,69.0,1.0,12.0,0.0,2,20.6,76
79.0,182.0,88.0,2.0,0.0,5.0,3,26.57,83
79.0,185.0,67.0,2.0,11.0,5.0,1,19.58,89
79.0,159.0,78.0,3.0,0.0,2.0,2,30.85,98
79.0,171.0,68.0,1.0,1.0,10.0,2,23.26,72
79.0,197.0,96.0,2.0,8.0,10.0,3,24.74,72
79.0,164.0,92.0,1.0,6.0,3.0,3,34.21,67
79.0,199.0,76.0,1.0,13.0,7.0,3,19.19,71
79.0,170.0,75.0,2.0,11.0,10.0,1,25.95,79
79.0,184.0,89.0,1.0,18.0,8.0,1,26.29,65
79.0,193.0,62.0,2.0,3.0,0.0,2,16.64,98
79.0,188.0,71.0,1.0,16.0,9.0,3,20.09,60
79.0,177.0,66.0,3.0,1.0,6.0,3,21.07,100
79.0,157.0,102.0,2.0,5.0,8.0,1,41.38,74
79.0,192.0,85.0,1.0,17.0,8.0,1,23.06,63
79.0,172.0,89.0,1.0,21.0,7.0,5,30.08,47
79.0,209.0,75.0,1.0,14.0,9.0,2,17.17,73
79.0,179.0,71.0,3.0,19.0,10.0,3,22.16,74
79.0,173.0,68.0,1.0,12.0,6.0,2,22.72,74
79.0,198.0,101.0,2.0,16.0,7.0,1,25.76,78
79.0,158.0,89.0,1.0,22.0,9.0,3,35.65,46
79.0,194.0,66.0,0.0,8.0,8.0,2,17.54,68
79.0,163.0,78.0,2.0,22.0,6.0,2,29.36,66
79.0,183.0,81.0,1.0,16.0,9.0,2,24.19,65
79.0,171.0,98.0,2.0,18.0,5.0,4,33.51,60
79.0,183.0,64.0,1.0,5.0,4.0,2,19.11,82
79.0,180.0,88.0,3.0,1.0,2.0,2,27.16,98
79.0,176.0,112.0,0.0,0.0,2.0,2,36.16,69
79.0,184.0,93.0,1.0,3.0,5.0,2,27.47,71
79.0,198.0,71.0,1.0,0.0,7.0,3,18.11,79
79.0,165.0,82.0,3.0,17.0,9.0,1,30.12,76
79.0,177.0,64.0,3.0,2.0,8.0,2,20.43,97
79.0,171.0,93.0,1.0,6.0,2.0,2,31.8,75
79.0,182.0,107.0,0.0,18.0,8.0,3,32.3,47
79.0,183.0,84.0,2.0,21.0,4.0,1,25.08,77
79.0,179.0,64.0,2.0,5.0,3.0,2,19.97,89
79.0,185.0,111.0,2.0,10.0,1.0,2,32.43,80
